order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,log_website_session_id
15346,2014-05-23 03:17:20,252543,216536,1,1,49.99,19.49,12.439340769942232
15347,2014-05-23 05:16:50,252558,197683,1,1,49.99,19.49,12.439400163768855
15350,2014-05-23 08:12:59,252600,216580,1,1,49.99,19.49,12.439566447718878
15355,2014-05-23 10:30:45,252684,178640,1,1,49.99,19.49,12.43989893269085
15356,2014-05-23 11:00:59,252710,216671,1,1,49.99,19.49,12.440001822306213
15357,2014-05-23 11:02:57,252712,216673,1,1,49.99,19.49,12.440009736453543
15358,2014-05-23 11:25:18,252727,185452,1,1,49.99,19.49,12.440069090562151
15359,2014-05-23 11:44:07,252748,216700,1,1,49.99,19.49,12.440152180396158
15360,2014-05-23 11:44:51,252747,216699,1,1,49.99,19.49,12.440148223893942
15362,2014-05-23 12:03:04,252770,216719,1,1,49.99,19.49,12.440239219484676
15363,2014-05-23 12:05:31,252772,216721,1,1,49.99,19.49,12.44024713175344
15364,2014-05-23 12:10:39,252773,216722,1,1,49.99,19.49,12.440251087864345
15365,2014-05-23 12:23:27,252791,216738,1,1,49.99,19.49,12.440322295184487
15366,2014-05-23 12:34:21,252800,216747,1,1,49.99,19.49,12.440357896943219
15368,2014-05-23 13:34:30,252844,216785,1,1,49.99,19.49,12.440531931742706
15369,2014-05-23 13:49:13,252854,216794,1,1,49.99,19.49,12.440571480882518
15371,2014-05-23 14:35:20,252886,195509,1,1,49.99,19.49,12.440698027619955
15373,2014-05-23 15:02:40,252904,216834,1,1,49.99,19.49,12.44076920312296
15374,2014-05-23 15:09:04,252914,205289,1,1,49.99,19.49,12.44080874288019
15375,2014-05-23 15:27:38,252926,216855,1,1,49.99,19.49,12.440856188525283
15381,2014-05-23 19:26:54,253065,188477,1,1,49.99,19.49,12.441405603254326
15384,2014-05-23 20:25:42,253090,216996,1,1,49.99,19.49,12.441504386833415
15387,2014-05-23 23:51:35,253147,217044,1,1,49.99,19.49,12.44172957691257
15388,2014-05-24 00:04:33,253151,217048,1,1,49.99,19.49,12.441745377821123
15391,2014-05-24 00:47:50,253168,217062,1,1,49.99,19.49,12.441812528897245
15392,2014-05-24 01:00:51,253172,217066,1,1,49.99,19.49,12.441828328495145
15394,2014-05-24 03:37:51,253191,217084,1,1,49.99,19.49,12.441903373176388
15398,2014-05-24 09:15:39,253234,217119,1,1,49.99,19.49,12.442073190346893
15399,2014-05-24 14:37:51,253322,217187,1,1,49.99,19.49,12.442420633288807
15401,2014-05-24 15:17:49,253334,217199,1,1,49.99,19.49,12.442468002520132
15402,2014-05-24 16:20:45,253358,217220,1,1,49.99,19.49,12.44256273425178
15403,2014-05-24 16:43:30,253366,213936,1,1,49.99,19.49,12.442594309501523
15404,2014-05-24 21:03:07,253429,217278,1,1,49.99,19.49,12.44284292975904
15407,2014-05-25 00:25:41,253467,217312,1,1,49.99,19.49,12.442992861303734
15413,2014-05-25 10:40:38,253548,217375,1,1,49.99,19.49,12.44331237722012
15415,2014-05-25 13:00:27,253578,200724,1,1,49.99,19.49,12.443430690545494
15417,2014-05-25 13:26:53,253583,217403,1,1,49.99,19.49,12.443450408072207
15418,2014-05-25 17:12:39,253640,217446,1,1,49.99,19.49,12.443675160402002
15420,2014-05-25 19:04:31,253663,217466,1,1,49.99,19.49,12.443765835636883
15422,2014-05-25 19:41:51,253677,217476,1,1,49.99,19.49,12.44382102523287
15424,2014-05-25 21:52:07,253728,217516,1,1,49.99,19.49,12.44402204729276
15426,2014-05-25 22:50:28,253755,196494,1,1,49.99,19.49,12.444128454378784
15428,2014-05-25 23:58:31,253779,217559,1,1,49.99,19.49,12.444223028950905
15429,2014-05-26 00:40:55,253789,209186,1,1,49.99,19.49,12.44426243238295
15432,2014-05-26 04:28:53,253833,217600,1,1,49.99,19.49,12.444435789041068
15433,2014-05-26 06:26:34,253847,217613,1,1,49.99,19.49,12.444490941675998
15434,2014-05-26 08:21:33,253871,217633,1,1,49.99,19.49,12.44458548197387
15438,2014-05-26 10:05:12,253906,217661,1,1,49.99,19.49,12.44472333722214
15441,2014-05-26 11:16:44,253935,204749,1,1,49.99,19.49,12.44483754574734
15442,2014-05-26 11:38:52,253952,213002,1,1,49.99,19.49,12.444904489508698
15446,2014-05-26 12:48:49,253998,205375,1,1,49.99,19.49,12.44508560898505
15449,2014-05-26 14:44:04,254053,217765,1,1,49.99,19.49,12.445302121830029
15450,2014-05-26 14:45:02,254056,217768,1,1,49.99,19.49,12.445313930273459
15451,2014-05-26 14:46:32,254055,217767,1,1,49.99,19.49,12.445309994141141
15457,2014-05-26 17:31:55,254142,217830,1,1,49.99,19.49,12.445652379706047
15459,2014-05-26 18:17:19,254159,217841,1,1,49.99,19.49,12.445719268943398
15460,2014-05-26 20:44:43,254219,217890,1,1,49.99,19.49,12.44595531284866
15462,2014-05-26 21:59:01,254243,217909,1,1,49.99,19.49,12.446049714812291
15463,2014-05-26 22:28:41,254255,217918,1,1,49.99,19.49,12.446096912452418
15464,2014-05-26 22:46:15,254263,217926,1,1,49.99,19.49,12.446128376308316
15467,2014-05-27 00:26:28,254297,217952,1,1,49.99,19.49,12.446262086652583
15468,2014-05-27 02:29:49,254319,217970,1,1,49.99,19.49,12.446348595584684
15470,2014-05-27 02:57:01,254328,217977,1,1,49.99,19.49,12.446383983445472
15472,2014-05-27 03:40:30,254335,217983,1,1,49.99,19.49,12.446411506471433
15473,2014-05-27 04:39:03,254354,217999,1,1,49.99,19.49,12.446486208009338
15475,2014-05-27 05:40:53,254363,218005,1,1,49.99,19.49,12.446521591000737
15476,2014-05-27 05:59:29,254367,218009,1,1,49.99,19.49,12.446537316372838
15477,2014-05-27 07:43:53,254390,218028,1,1,49.99,19.49,12.44662773246382
15480,2014-05-27 08:27:28,254403,218038,1,1,49.99,19.49,12.446678833594936
15484,2014-05-27 09:21:10,254427,218058,1,1,49.99,19.49,12.44677316728471
15486,2014-05-27 09:49:07,254445,218075,1,1,49.99,19.49,12.446843911712634
15489,2014-05-27 11:22:53,254514,218129,1,1,49.99,19.49,12.44711505233214
15490,2014-05-27 11:23:32,254513,218128,1,1,49.99,19.49,12.447111123282912
15498,2014-05-27 12:58:21,254597,218197,1,1,49.99,19.49,12.447441109615044
15499,2014-05-27 13:13:59,254605,218202,1,1,49.99,19.49,12.447472531206394
15503,2014-05-27 14:17:49,254648,202243,1,1,49.99,19.49,12.44764140534647
15504,2014-05-27 14:28:28,254659,213669,1,1,49.99,19.49,12.447684601127426
15506,2014-05-27 15:34:39,254719,218296,1,1,49.99,19.49,12.447920181638155
15510,2014-05-27 16:37:27,254769,213218,1,1,49.99,19.49,12.448116456344865
15511,2014-05-27 16:47:33,254778,206623,1,1,49.99,19.49,12.448151781701212
15515,2014-05-27 18:40:28,254862,218408,1,1,49.99,19.49,12.448481424865475
15516,2014-05-27 19:13:06,254877,218419,1,1,49.99,19.49,12.448540278283208
15517,2014-05-27 19:42:39,254894,198379,1,1,49.99,19.49,12.448606974636316
15518,2014-05-27 19:44:01,254896,209651,1,1,49.99,19.49,12.448614820973646
15520,2014-05-27 20:17:55,254916,218451,1,1,49.99,19.49,12.448693280961054
15522,2014-05-27 20:57:20,254934,218464,1,1,49.99,19.49,12.448763889686752
15523,2014-05-27 22:10:57,254959,189135,1,1,49.99,19.49,12.448861949091219
15528,2014-05-28 03:41:56,255043,218551,1,1,49.99,19.49,12.449191358275302
15529,2014-05-28 03:44:54,255044,190540,1,1,49.99,19.49,12.449195279159696
15535,2014-05-28 08:17:35,255102,218601,1,1,49.99,19.49,12.449422664154834
15539,2014-05-28 10:51:17,255204,218685,1,1,49.99,19.49,12.44982242273733
15542,2014-05-28 11:10:24,255222,218700,1,1,49.99,19.49,12.449892951783573
15545,2014-05-28 12:20:05,255280,218751,1,1,49.99,19.49,12.450120178211767
15547,2014-05-28 12:27:33,255301,218769,1,1,49.99,19.49,12.450202437119767
15548,2014-05-28 12:48:33,255313,204131,1,1,49.99,19.49,12.450249439172199
15551,2014-05-28 12:57:54,255323,193546,1,1,49.99,19.49,12.450288605861719
15553,2014-05-28 13:07:26,255340,216139,1,1,49.99,19.49,12.450355185713505
15554,2014-05-28 13:15:39,255351,218806,1,1,49.99,19.49,12.450398264432037
15557,2014-05-28 14:09:31,255401,218846,1,1,49.99,19.49,12.450594053403478
15559,2014-05-28 14:27:27,255408,218852,1,1,49.99,19.49,12.450621460800736
15562,2014-05-28 15:55:41,255483,205655,1,1,49.99,19.49,12.45091506435584
15565,2014-05-28 17:47:39,255587,218997,1,1,49.99,19.49,12.451322052026601
15566,2014-05-28 17:57:07,255597,219007,1,1,49.99,19.49,12.451361176728769
15572,2014-05-28 19:20:27,255653,219052,1,1,49.99,19.49,12.451580246777294
15573,2014-05-28 19:27:12,255654,219053,1,1,49.99,19.49,12.451584158306328
15574,2014-05-28 19:55:04,255671,219068,1,1,49.99,19.49,12.451650651959143
15575,2014-05-28 21:01:45,255710,219099,1,1,49.99,19.49,12.451803179517063
15576,2014-05-28 21:35:41,255721,219110,1,1,49.99,19.49,12.451846195904357
15578,2014-05-28 22:20:27,255740,219128,1,1,49.99,19.49,12.451920492578832
15580,2014-05-28 23:31:35,255768,219152,1,1,49.99,19.49,12.45202997235451
15581,2014-05-28 23:53:21,255770,219154,1,1,49.99,19.49,12.452037791879864
15582,2014-05-29 00:23:19,255790,219168,1,1,49.99,19.49,12.452115983770623
15586,2014-05-29 04:47:50,255851,219216,1,1,49.99,19.49,12.452354431283005
15589,2014-05-29 05:57:17,255870,219233,1,1,49.99,19.49,12.452428690208277
15591,2014-05-29 07:14:15,255883,219245,1,1,49.99,19.49,12.452479495769545
15592,2014-05-29 07:33:53,255893,219252,1,1,49.99,19.49,12.452518575214151
15593,2014-05-29 07:59:31,255903,219260,1,1,49.99,19.49,12.452557653131617
15597,2014-05-29 08:56:37,255933,204298,1,1,49.99,19.49,12.452674877722345
15598,2014-05-29 09:13:42,255939,219288,1,1,49.99,19.49,12.452698320991587
15601,2014-05-29 10:17:32,255981,219318,1,1,49.99,19.49,12.45286240848966
15602,2014-05-29 10:25:24,255985,219322,1,1,49.99,19.49,12.452878034466284
15604,2014-05-29 10:43:36,256004,219336,1,1,49.99,19.49,12.452952254520968
15605,2014-05-29 10:45:51,256008,219339,1,1,49.99,19.49,12.452967879093734
15606,2014-05-29 11:08:29,256025,219352,1,1,49.99,19.49,12.453034280804578
15608,2014-05-29 12:58:20,256102,203108,1,1,49.99,19.49,12.453334986293157
15609,2014-05-29 13:07:55,256110,219427,1,1,49.99,19.49,12.453366223237094
15612,2014-05-29 13:44:10,256139,219451,1,1,49.99,19.49,12.453479448980064
15613,2014-05-29 13:51:13,256142,219454,1,1,49.99,19.49,12.453491161256284
15614,2014-05-29 14:16:41,256165,219472,1,1,49.99,19.49,12.453580950816942
15615,2014-05-29 14:47:35,256184,219487,1,1,49.99,19.49,12.453655118721402
15617,2014-05-29 15:02:11,256197,219497,1,1,49.99,19.49,12.453705862013052
15619,2014-05-29 15:10:48,256207,219507,1,1,49.99,19.49,12.453744893562257
15622,2014-05-29 15:54:02,256248,219534,1,1,49.99,19.49,12.453904906988116
15623,2014-05-29 15:57:53,256247,219533,1,1,49.99,19.49,12.453901004526248
15625,2014-05-29 16:01:25,256252,219538,1,1,49.99,19.49,12.453920516683299
15628,2014-05-29 16:59:24,256287,204976,1,1,49.99,19.49,12.454057091123408
15631,2014-05-29 17:46:48,256334,219601,1,1,49.99,19.49,12.45424046174912
15632,2014-05-29 17:47:42,256328,219597,1,1,49.99,19.49,12.454217054605257
15634,2014-05-29 19:34:56,256386,219646,1,1,49.99,19.49,12.45444330071518
15635,2014-05-29 20:00:39,256399,219656,1,1,49.99,19.49,12.454494004028652
15636,2014-05-29 20:13:11,256410,207981,1,1,49.99,19.49,12.454536904824469
15639,2014-05-29 21:20:51,256438,219683,1,1,49.99,19.49,12.454646098545938
15641,2014-05-29 23:04:19,256473,206338,1,1,49.99,19.49,12.454782573932814
15643,2014-05-30 03:41:37,256539,219770,1,1,49.99,19.49,12.455039876853842
15644,2014-05-30 04:15:45,256551,219780,1,1,49.99,19.49,12.45508665209104
15645,2014-05-30 08:21:00,256599,219814,1,1,49.99,19.49,12.455273731163674
15647,2014-05-30 08:42:27,256614,219825,1,1,49.99,19.49,12.455332186197156
15649,2014-05-30 10:39:04,256684,219883,1,1,49.99,19.49,12.455604931182286
15651,2014-05-30 10:54:12,256698,219896,1,1,49.99,19.49,12.45565947125367
15656,2014-05-30 11:29:53,256724,219917,1,1,49.99,19.49,12.455760752066496
15663,2014-05-30 13:14:46,256805,219989,1,1,49.99,19.49,12.45607621501098
15667,2014-05-30 13:41:49,256820,220001,1,1,49.99,19.49,12.456134623155428
15668,2014-05-30 14:00:13,256840,220017,1,1,49.99,19.49,12.456212495374942
15669,2014-05-30 14:00:43,256831,220009,1,1,49.99,19.49,12.456177453626589
15680,2014-05-30 16:45:08,256946,220102,1,1,49.99,19.49,12.456625116928983
15682,2014-05-30 17:36:38,256981,220135,1,1,49.99,19.49,12.456761322514012
15685,2014-05-30 17:58:44,256996,220145,1,1,49.99,19.49,12.456819690657474
15689,2014-05-30 21:11:17,257073,220207,1,1,49.99,19.49,12.457119260174432
15690,2014-05-30 22:33:22,257096,220228,1,1,49.99,19.49,12.457208724574468
15692,2014-05-31 00:04:46,257123,171927,1,1,49.99,19.49,12.457313737788725
15695,2014-05-31 01:36:09,257141,220264,1,1,49.99,19.49,12.45738374047219
15696,2014-05-31 01:38:35,257143,198891,1,1,49.99,19.49,12.457391518245648
15700,2014-05-31 06:43:26,257187,220299,1,1,49.99,19.49,12.457562613958562
15701,2014-05-31 09:38:20,257226,220333,1,1,49.99,19.49,12.457714242507787
15702,2014-05-31 11:58:59,257260,220358,1,1,49.99,19.49,12.457846412743242
15704,2014-05-31 14:40:52,257309,220397,1,1,49.99,19.49,12.458036862652577
15706,2014-05-31 17:34:33,257359,220438,1,1,49.99,19.49,12.458231161912908
15708,2014-05-31 18:38:03,257383,220459,1,1,49.99,19.49,12.458324412149986
15710,2014-05-31 21:13:21,257409,220479,1,1,49.99,19.49,12.45842542342837
15712,2014-06-01 00:43:10,257453,220512,1,1,49.99,19.49,12.458596342351065
15713,2014-06-01 01:30:22,257461,220519,1,1,49.99,19.49,12.458627415380455
15717,2014-06-01 05:13:58,257490,215280,1,1,49.99,19.49,12.4587400470188
15719,2014-06-01 08:45:14,257515,220562,1,1,49.99,19.49,12.458837133077902
15721,2014-06-01 11:13:23,257540,220581,1,1,49.99,19.49,12.458934209712215
15722,2014-06-01 11:40:02,257545,220586,1,1,49.99,19.49,12.458953623908263
15723,2014-06-01 11:46:25,257551,212819,1,1,49.99,19.49,12.45897692044601
15724,2014-06-01 14:30:07,257587,220619,1,1,49.99,19.49,12.459116688276342
15726,2014-06-01 15:47:50,257601,220630,1,1,49.99,19.49,12.45917103715735
15727,2014-06-01 16:00:30,257605,220633,1,1,49.99,19.49,12.459186564866549
15730,2014-06-01 20:16:37,257667,202769,1,1,49.99,19.49,12.459427213532305
15731,2014-06-01 21:46:07,257698,220707,1,1,49.99,19.49,12.459547516151748
15733,2014-06-01 22:35:02,257718,220721,1,1,49.99,19.49,12.45962512306501
15738,2014-06-02 00:03:01,257758,220752,1,1,49.99,19.49,12.459780318825374
15751,2014-06-02 13:12:48,258079,221008,1,1,49.99,19.49,12.461024893359037
15753,2014-06-02 13:31:24,258095,221023,1,1,49.99,19.49,12.461086887717569
15754,2014-06-02 13:36:12,258096,221024,1,1,49.99,19.49,12.46109076223737
15755,2014-06-02 13:55:11,258121,192070,1,1,49.99,19.49,12.461187620353867
15757,2014-06-02 14:16:35,258132,221057,1,1,49.99,19.49,12.461230234953247
15758,2014-06-02 14:19:09,258135,183848,1,1,49.99,19.49,12.461241856801546
15760,2014-06-02 14:52:59,258149,218376,1,1,49.99,19.49,12.461296090307796
15767,2014-06-02 17:59:06,258282,221177,1,1,49.99,19.49,12.46181116197417
15768,2014-06-02 18:01:42,258283,221178,1,1,49.99,19.49,12.461815033688778
15769,2014-06-02 18:25:07,258298,221191,1,1,49.99,19.49,12.461873107609152
15773,2014-06-02 20:06:46,258371,221242,1,1,49.99,19.49,12.462155685886183
15777,2014-06-02 22:27:19,258421,194340,1,1,49.99,19.49,12.462349186585323
15779,2014-06-03 00:45:28,258460,221311,1,1,49.99,19.49,12.462500091142347
15784,2014-06-03 08:03:50,258557,221389,1,1,49.99,19.49,12.462875319136437
15785,2014-06-03 08:30:10,258566,221398,1,1,49.99,19.49,12.462910126968202
15786,2014-06-03 08:32:21,258573,221403,1,1,49.99,19.49,12.462937198888628
15787,2014-06-03 09:24:35,258590,221416,1,1,49.99,19.49,12.463002941930041
15788,2014-06-03 10:02:47,258607,221429,1,1,49.99,19.49,12.46306868064959
15789,2014-06-03 10:09:34,258609,221431,1,1,49.99,19.49,12.463076414332486
15790,2014-06-03 10:29:39,258624,221442,1,1,49.99,19.49,12.463134415047843
15791,2014-06-03 10:40:18,258631,214755,1,1,49.99,19.49,12.463161480897124
15793,2014-06-03 11:11:42,258659,221470,1,1,49.99,19.49,12.463269736969234
15798,2014-06-03 12:31:17,258723,212026,1,1,49.99,19.49,12.463517135421164
15802,2014-06-03 13:24:57,258762,221549,1,1,49.99,19.49,12.463667863845545
15803,2014-06-03 14:20:42,258801,221582,1,1,49.99,19.49,12.463818569554292
15806,2014-06-03 14:52:53,258837,205169,1,1,49.99,19.49,12.463957662360327
15807,2014-06-03 16:33:31,258898,221659,1,1,49.99,19.49,12.464193303236998
15809,2014-06-03 16:57:18,258914,221671,1,1,49.99,19.49,12.464255101488899
15811,2014-06-03 17:40:25,258946,221698,1,1,49.99,19.49,12.464378686536811
15812,2014-06-03 17:47:01,258951,221702,1,1,49.99,19.49,12.464397995320956
15817,2014-06-03 18:19:08,258979,221727,1,1,49.99,19.49,12.46450611762283
15818,2014-06-03 18:23:44,258978,193687,1,1,49.99,19.49,12.464502256313345
15820,2014-06-03 18:47:27,258987,221733,1,1,49.99,19.49,12.46453700756198
15822,2014-06-03 19:11:14,259003,221748,1,1,49.99,19.49,12.464598784577861
15823,2014-06-03 19:13:51,259005,221750,1,1,49.99,19.49,12.464606506436512
15826,2014-06-03 22:18:52,259074,190071,1,1,49.99,19.49,12.464872874052418
15828,2014-06-03 23:51:48,259105,221827,1,1,49.99,19.49,12.464992523364288
15830,2014-06-04 01:01:32,259116,221836,1,1,49.99,19.49,12.465034976130767
15832,2014-06-04 01:40:49,259132,194061,1,1,49.99,19.49,12.465096722392245
15836,2014-06-04 06:03:52,259170,221878,1,1,49.99,19.49,12.465243354484869
15837,2014-06-04 08:04:29,259205,221908,1,1,49.99,19.49,12.46537839134049
15839,2014-06-04 09:08:53,259225,199648,1,1,49.99,19.49,12.465455547071656
15841,2014-06-04 09:48:58,259242,221933,1,1,49.99,19.49,12.46552112476292
15843,2014-06-04 10:22:38,259270,221954,1,1,49.99,19.49,12.465629125704178
15844,2014-06-04 10:41:10,259278,221959,1,1,49.99,19.49,12.465659980973681
15847,2014-06-04 11:53:41,259339,192438,1,1,49.99,19.49,12.465895221102874
15848,2014-06-04 11:56:02,259349,222016,1,1,49.99,19.49,12.465933779779546
15849,2014-06-04 12:23:05,259362,222028,1,1,49.99,19.49,12.465983903836598
15850,2014-06-04 12:52:57,259388,222049,1,1,49.99,19.49,12.466084144414067
15852,2014-06-04 13:17:21,259408,219023,1,1,49.99,19.49,12.466161245713648
15857,2014-06-04 14:07:08,259449,194110,1,1,49.99,19.49,12.466319284795885
15858,2014-06-04 14:25:56,259466,222116,1,1,49.99,19.49,12.466384805871535
15861,2014-06-04 15:08:48,259512,222152,1,1,49.99,19.49,12.466562076672414
15865,2014-06-04 17:07:13,259610,217904,1,1,49.99,19.49,12.466939635795724
15867,2014-06-04 17:22:37,259616,222232,1,1,49.99,19.49,12.466962747030095
15868,2014-06-04 17:24:09,259617,222233,1,1,49.99,19.49,12.466966598850561
15874,2014-06-04 23:24:02,259798,222380,1,1,49.99,19.49,12.467663534096525
15879,2014-06-05 06:51:09,259888,222452,1,1,49.99,19.49,12.468009895763139
15882,2014-06-05 09:06:36,259939,222491,1,1,49.99,19.49,12.46820611413558
15884,2014-06-05 09:32:21,259952,222500,1,1,49.99,19.49,12.46825612442617
15885,2014-06-05 10:15:45,259979,222521,1,1,49.99,19.49,12.46835998396201
15886,2014-06-05 10:18:14,259982,222524,1,1,49.99,19.49,12.468371523244613
15887,2014-06-05 10:37:16,259998,222533,1,1,49.99,19.49,12.468433063836422
15888,2014-06-05 10:41:28,260003,222537,1,1,49.99,19.49,12.468452294494707
15889,2014-06-05 11:05:22,260016,222547,1,1,49.99,19.49,12.468502292475568
15891,2014-06-05 11:31:47,260040,222568,1,1,49.99,19.49,12.468594589873232
15893,2014-06-05 11:47:57,260050,197427,1,1,49.99,19.49,12.468633044608168
15894,2014-06-05 11:57:25,260056,222580,1,1,49.99,19.49,12.468656116739343
15895,2014-06-05 11:59:34,260058,222581,1,1,49.99,19.49,12.46866380733144
15896,2014-06-05 12:33:46,260080,222598,1,1,49.99,19.49,12.468748399941173
15897,2014-06-05 12:54:22,260094,181239,1,1,49.99,19.49,12.468802227876347
15898,2014-06-05 13:04:03,260100,222613,1,1,49.99,19.49,12.468825296104477
15900,2014-06-05 13:14:04,260108,222618,1,1,49.99,19.49,12.46885605291423
15901,2014-06-05 13:18:25,260109,222619,1,1,49.99,19.49,12.468859897448935
15904,2014-06-05 13:44:17,260132,222642,1,1,49.99,19.49,12.468948317668005
15905,2014-06-05 13:48:48,260141,222650,1,1,49.99,19.49,12.468982914756088
15909,2014-06-05 14:45:25,260185,222684,1,1,49.99,19.49,12.469152038847449
15910,2014-06-05 14:49:27,260186,222685,1,1,49.99,19.49,12.469155882244397
15911,2014-06-05 15:41:35,260225,222718,1,1,49.99,19.49,12.469305763204607
15912,2014-06-05 15:59:33,260246,200194,1,1,49.99,19.49,12.469386459033252
15923,2014-06-05 20:03:34,260399,222856,1,1,49.99,19.49,12.46997418931655
15924,2014-06-05 21:30:19,260433,222886,1,1,49.99,19.49,12.47010474914962
15926,2014-06-05 23:35:39,260471,222918,1,1,49.99,19.49,12.47025064879396
15931,2014-06-06 03:37:15,260519,222952,1,1,49.99,19.49,12.470434912660338
15932,2014-06-06 04:03:53,260523,222955,1,1,49.99,19.49,12.470450266450037
15935,2014-06-06 06:32:38,260551,220108,1,1,49.99,19.49,12.470557736377753
15936,2014-06-06 08:08:22,260580,223001,1,1,49.99,19.49,12.47066903234262
15944,2014-06-06 10:20:21,260649,223060,1,1,49.99,19.49,12.470933790196252
15946,2014-06-06 10:33:58,260664,223072,1,1,49.99,19.49,12.470991336977004
15949,2014-06-06 11:42:50,260707,223113,1,1,49.99,19.49,12.471156286063733
15950,2014-06-06 12:20:45,260736,223135,1,1,49.99,19.49,12.471267515436073
15951,2014-06-06 12:36:24,260750,192484,1,1,49.99,19.49,12.471321207946747
15952,2014-06-06 13:43:18,260801,223187,1,1,49.99,19.49,12.471516777716888
15955,2014-06-06 15:26:34,260868,223244,1,1,49.99,19.49,12.471773644594165
15956,2014-06-06 15:38:21,260879,223253,1,1,49.99,19.49,12.4718158104632
15959,2014-06-06 18:30:40,260984,223339,1,1,49.99,19.49,12.472218213388926
15962,2014-06-06 20:19:20,261026,203026,1,1,49.99,19.49,12.472379129230289
15963,2014-06-06 20:57:46,261040,223386,1,1,49.99,19.49,12.472432762090389
15966,2014-06-06 22:28:13,261067,223407,1,1,49.99,19.49,12.472536188769585
15967,2014-06-06 22:35:41,261070,223410,1,1,49.99,19.49,12.472547679962542
15968,2014-06-06 23:32:23,261085,223423,1,1,49.99,19.49,12.472605133946704
15969,2014-06-07 02:43:00,261115,217841,1,1,49.99,19.49,12.472720032013097
15974,2014-06-07 08:43:46,261172,223486,1,1,49.99,19.49,12.472938301975613
15975,2014-06-07 10:49:14,261207,223513,1,1,49.99,19.49,12.473072303786752
15977,2014-06-07 12:32:29,261238,223539,1,1,49.99,19.49,12.473190976111548
15978,2014-06-07 13:18:56,261257,223553,1,1,49.99,19.49,12.473263703801884
15980,2014-06-07 14:30:23,261279,223572,1,1,49.99,19.49,12.473347908204293
15984,2014-06-07 21:32:17,261391,223669,1,1,49.99,19.49,12.47377647526629
15993,2014-06-08 09:22:11,261490,211666,1,1,49.99,19.49,12.474155145068838
15995,2014-06-08 10:42:08,261504,223763,1,1,49.99,19.49,12.474208682763212
16002,2014-06-08 14:12:48,261565,223817,1,1,49.99,19.49,12.474441920699464
16005,2014-06-08 15:36:14,261605,223852,1,1,49.99,19.49,12.474594834081977
16006,2014-06-08 15:41:27,261608,223854,1,1,49.99,19.49,12.474606301643112
16007,2014-06-08 15:42:59,261607,211175,1,1,49.99,19.49,12.474602479137346
16009,2014-06-08 17:40:08,261646,223881,1,1,49.99,19.49,12.47475154603617
16013,2014-06-08 18:59:24,261667,223899,1,1,49.99,19.49,12.474831803624856
16016,2014-06-08 22:22:14,261733,205834,1,1,49.99,19.49,12.475083999834842
16017,2014-06-08 23:07:44,261755,223977,1,1,49.99,19.49,12.475168051106166
16019,2014-06-09 00:18:12,261772,223990,1,1,49.99,19.49,12.475232994977494
16023,2014-06-09 02:37:53,261813,224025,1,1,49.99,19.49,12.47538960696398
16024,2014-06-09 02:58:48,261817,224028,1,1,49.99,19.49,12.475404884869073
16025,2014-06-09 03:04:13,261819,224030,1,1,49.99,19.49,12.47541252373409
16026,2014-06-09 06:01:55,261851,224057,1,1,49.99,19.49,12.47553473763913
16030,2014-06-09 07:34:23,261873,224073,1,1,49.99,19.49,12.475618751035496
16031,2014-06-09 07:36:36,261874,224074,1,1,49.99,19.49,12.475622569658539
16035,2014-06-09 09:58:58,261933,224126,1,1,49.99,19.49,12.475847842612037
16042,2014-06-09 11:58:59,262040,224212,1,1,49.99,19.49,12.476256259049796
16043,2014-06-09 12:04:15,262045,224216,1,1,49.99,19.49,12.476275339851266
16044,2014-06-09 12:18:13,262058,224227,1,1,49.99,19.49,12.476324948231277
16046,2014-06-09 13:11:51,262094,224258,1,1,49.99,19.49,12.476462312441248
16047,2014-06-09 14:12:34,262142,224301,1,1,49.99,19.49,12.476645435374474
16048,2014-06-09 14:16:59,262146,224304,1,1,49.99,19.49,12.476660694105329
16049,2014-06-09 14:18:00,262150,224308,1,1,49.99,19.49,12.47667595260336
16054,2014-06-09 15:29:33,262196,224348,1,1,49.99,19.49,12.476851408598684
16057,2014-06-09 16:01:13,262220,224370,1,1,49.99,19.49,12.476942938637762
16058,2014-06-09 16:07:38,262227,224374,1,1,49.99,19.49,12.476969633321136
16061,2014-06-09 16:57:54,262268,224404,1,1,49.99,19.49,12.477125973586508
16062,2014-06-09 17:11:22,262277,196664,1,1,49.99,19.49,12.477160288910019
16064,2014-06-09 17:18:57,262278,186483,1,1,49.99,19.49,12.477164101651056
16065,2014-06-09 17:19:42,262281,196980,1,1,49.99,19.49,12.477175539786945
16068,2014-06-09 17:43:00,262303,224432,1,1,49.99,19.49,12.477259415452757
16070,2014-06-09 18:30:49,262336,224460,1,1,49.99,19.49,12.477385215762087
16071,2014-06-09 18:44:47,262338,224462,1,1,49.99,19.49,12.47739283951465
16074,2014-06-09 19:55:07,262373,224490,1,1,49.99,19.49,12.477526245776938
16075,2014-06-09 20:27:54,262392,224506,1,1,49.99,19.49,12.47759865886697
16080,2014-06-10 00:44:18,262479,194656,1,1,49.99,19.49,12.477930167634984
16084,2014-06-10 06:29:19,262545,194972,1,1,49.99,19.49,12.478181583756653
16089,2014-06-10 09:35:49,262598,224667,1,1,49.99,19.49,12.478383432770467
16090,2014-06-10 09:44:53,262601,205047,1,1,49.99,19.49,12.47839485696806
